[Header]\r\n2012-07-03 15:18:56,491 [7528] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 09:47:37,063 [1044] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:47:37,063 [1044] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:47:37,063 [1044] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:47:37,063 [1044] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:47:39,965 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:47:39,965 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:47:39,965 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:47:39,965 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:47:39,980 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 09:47:39,980 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:47:39,980 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 09:47:39,980 [7788] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:47:47,814 [7816] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:47:47,814 [7816] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:47:47,814 [7816] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:47:47,814 [7816] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:57:54,547 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:57:54,547 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:57:54,547 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:57:54,547 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:10,214 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:58:10,214 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:58:10,214 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:58:10,217 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:13,293 [4724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:58:13,293 [4724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:58:13,293 [4724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:58:13,293 [4724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:13,794 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:58:13,794 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:58:13,794 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:58:13,794 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 09:58:17,680 [6564] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:58:21,864 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:58:21,864 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:58:21,864 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:58:21,864 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 09:59:55,774 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 09:59:55,774 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 09:59:55,774 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 09:59:55,774 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:00:09,689 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:00:09,689 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:00:09,689 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:00:09,689 [5724] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:01:08,274 [400] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:01:08,274 [400] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:01:08,274 [400] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:01:08,274 [400] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 10:12:09,131 [7424] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 10:12:09,141 [7424] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:12:10,041 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:12:10,041 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:12:10,069 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:12:10,069 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:12:14,259 [2404] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:12:14,259 [2404] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:12:14,259 [2404] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:12:14,259 [2404] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 10:14:38,602 [7264] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 10:14:38,602 [7264] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:14:39,495 [4396] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:14:39,495 [4396] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:14:39,521 [4396] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:14:39,521 [4396] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:14:42,821 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:14:42,821 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:14:42,821 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:14:42,821 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:15:43,419 [7264] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:15:43,419 [7264] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:15:43,419 [7264] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:15:43,419 [7264] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:15:45,476 [1436] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:15:45,476 [1436] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:15:45,476 [1436] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:15:45,476 [1436] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 10:17:04,972 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 10:17:04,987 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:17:05,843 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:17:05,843 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:17:05,868 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:17:05,868 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:17:09,781 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:17:09,781 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:17:09,781 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:17:09,781 [4336] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:08,560 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:08,560 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:08,560 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:08,560 [5060] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:10,797 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:10,797 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:10,797 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:10,797 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:12,408 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:12,408 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:12,408 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:12,408 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:12,408 [7092] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:12,408 [7092] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:12,408 [7092] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:12,408 [7092] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:34,189 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:34,189 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:34,189 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:34,189 [4700] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:35,540 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:35,540 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:35,540 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:35,540 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:18:35,543 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:18:35,543 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:18:35,543 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:18:35,543 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 10:21:30,834 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 10:21:30,849 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:21:31,832 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:21:31,832 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:21:31,859 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:21:31,859 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:21:34,592 [6616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:21:34,592 [6616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:21:34,592 [6616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:21:34,592 [6616] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:21:36,816 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:21:36,816 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:21:36,816 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:21:36,816 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:21:38,405 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:21:38,408 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:21:38,408 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:21:38,408 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:21:38,410 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:21:38,410 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:21:38,410 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:21:38,410 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 10:23:25,509 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 10:23:25,519 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:23:26,504 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:23:26,507 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:23:26,532 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:23:26,532 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:23:29,944 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:23:29,944 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:23:29,944 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:23:29,944 [6224] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:24:18,426 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:24:18,426 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:24:18,426 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:24:18,426 [7680] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:24:20,340 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:24:20,340 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:24:20,340 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:24:20,340 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:24:21,822 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:24:21,822 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:24:21,822 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:24:21,822 [8168] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:24:21,822 [8040] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:24:21,822 [8040] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:24:21,822 [8040] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:24:21,822 [8040] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:25:57,124 [7840] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:25:57,124 [7840] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:25:57,124 [7840] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:25:57,124 [7840] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:25:59,284 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:25:59,284 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:25:59,284 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:25:59,284 [7440] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:26:00,400 [7624] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:26:00,400 [7624] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:26:00,400 [7624] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:26:00,400 [7624] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:26:00,400 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
2012-07-10 10:26:00,400 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName Return:Data Source=.;Initial Catalog=PrintService4.5;User Id=sa;Password=123456;MultipleActiveResultSets=True;
2012-07-10 10:26:00,400 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:ContextInitializer
2012-07-10 10:26:00,400 [6228] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
[Footer]\r\n[Header]\r\n2012-07-10 10:26:18,428 [6900] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Key:Context_User
2012-07-10 10:26:18,444 [6900] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetAppSettingByName Value:
2012-07-10 10:26:19,432 [2452] DEBUG Lanxum.Domas.Extension.Configuration.Manager GetServiceConnectionByName:Print
